"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"004024","Borgomale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",369,,
"003024","Borgomanero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",21243,,
"008010","Borgomaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",814,,
"001031","Borgomasino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",768,,
"001032","Borgone Susa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2213,,
"033006","Borgonovo Val Tidone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8227,,
"006019","Borgoratto Alessandrino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",548,,
"018017","Borgoratto Mormorolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",398,,
"028013","Borgoricco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9002,,
"057007","Borgorose","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4198,,
"017021","Borgosatollo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9079,,
"002016","Borgosesia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",12053,,
"009014","Bormida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",327,,
"014009","Bormio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3939,,
"018019","Bornasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2672,,
"017022","Borno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2440,,
"095016","Boroneddu","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",156,,
"091011","Borore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1930,,
"069007","Borrello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",356,,
"096006","Borriana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",860,,
"026004","Borso del Grappa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5931,,
"091012","Bortigali","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1248,,
"090015","Borutta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",242,,
"010005","Borzonasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1811,,
"095079","Bosa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7398,,
"029007","Bosaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1406,,
"023010","Boschi Sant'Anna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1379,,
"023011","Bosco Chiesanuova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3541,,
"006021","Bosco Marengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2204,,
"001033","Bosconero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3072,,
"063008","Boscoreale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",25933,,
"063009","Boscotrecase","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9860,,
"004026","Bosia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",170,,
"006022","Bosio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1038,,
"097009","Bosisio Parini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3251,,
"018020","Bosnasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",638,,
"016033","Bossico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",970,,
"004027","Bossolasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",652,,
"079012","Botricello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4984,,
"075009","Botrugno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2623,,
"016034","Bottanuco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5084,,
"017023","Botticino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10722,,
"090016","Bottidda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",654,,
"080011","Bova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",423,,
"080013","Bova Marina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4067,,
"080012","Bovalino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8677,,
"004028","Boves","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9653,,
"017025","Bovezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7319,,
"060014","Boville Ernica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8302,,
"071007","Bovino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2903,,
"108010","Bovisio-Masciago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16844,,
"028014","Bovolenta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3427,,
"023012","Bovolone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16166,,
"006023","Bozzole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",324,,
"020007","Bozzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4029,,
"004029","Bra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",29730,,
"016035","Bracca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",714,,
"058013","Bracciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18490,,
"065016","Bracigliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5301,,
"021009","Braies/Prags","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",696,,
"018021","Brallo di Pregola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",476,,
"080014","Brancaleone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3235,,
"001034","Brandizzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8698,,
"024014","Breganze","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8366,,
"016038","Brembate di Sopra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7979,,
"098006","Brembio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2738,,
"004030","Briaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",310,,
"102003","Briatico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3640,,
"001035","Bricherasio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4601,,
"013030","Brienno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",317,,
"076013","Brienza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3853,,
"004031","Briga Alta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",41,,
"003026","Briga Novarese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2785,,
"016040","Brignano Gera d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6154,,
"006024","Brignano-Frascata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",408,,
"076014","Brindisi Montagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",774,,
"012021","Brinzio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",772,,
"003027","Briona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1136,,
"017030","Brione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",750,,
"108011","Briosco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6126,,
"039004","Brisighella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7172,,
"012022","Brissago-Valtravaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1308,,
"007011","Brissogne","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",953,,
"068004","Brittoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",249,,
"097010","Brivio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4419,,
"060015","Broccostella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2642,,
"024017","Brogliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4037,,
"102004","Brognaturo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",668,,
"083007","Brolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5748,,
"004032","Brondello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",264,,
"018024","Broni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9772,,
"087009","Bronte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18222,,
"021012","Bronzolo/Branzoll","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2757,,
"004033","Brossasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",991,,
"001036","Brosso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",390,,
"103013","Brovello-Carpugnino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",793,,
"001037","Brozolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",444,,
"108012","Brugherio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",35237,,
"028015","Brugine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7132,,
"011007","Brugnato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1282,,
"093007","Brugnera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9277,,
"001038","Bruino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8429,,
"016041","Brumano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",129,,
"013032","Brunate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1596,,
"012023","Brunello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",922,,
"021013","Brunico/Bruneck","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",17124,,
"005010","Bruno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",304,,
"016042","Brusaporto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5641,,
"001039","Brusasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1499,,
"063010","Brusciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",15891,,
"012024","Brusimpiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1180,,
"096007","Brusnengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1916,,
"007012","Brusson","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",814,,
"001040","Bruzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1485,,
"080015","Bruzzano Zeffirio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1013,,
"015035","Bubbiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2454,,
"005011","Bubbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",805,,
"089003","Buccheri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1720,,
"069008","Bucchianico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4923,,
"062010","Bucciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1969,,
"015036","Buccinasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",26618,,
"065017","Buccino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4516,,
"051005","Bucine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9931,,
"093008","Budoia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2521,,
"037008","Budrio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18365,,
"047003","Buggiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8725,,
"014010","Buglio in Monte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2017,,
"066012","Bugnara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1008,,
"012025","Buguggiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3118,,
"030013","Buja","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6333,,
